edge_id
9983
11149
3313
3523
2043
5361
11237
8870
1300
9346
4508
2509
3431
4602
3685
4394
3375
3524
10314
213
6363
5242
1166
3376
6483
4459
4361
5074
4540
9911
513
9410
892
9314
10573
1310
11229
5393
10364
2503
8322
10043
9305
224
4846
5012
6571
561
4567
5314
5675
3123
1511
4180
8227
2072
5160
1485
6386
3852
3377
10646
10843
9912
9315
4904
2970
3488
5628
2159
10548
6553
5155
1662
10436
5852
6406
1589
1171
2265
4449
527
6126
3765
3844
6858
2203
6825
621
1696
1864
1792
1002
10399
3311
4510
11348
3158
2264
1826
6863
10426
10603
1823
5664
5191
6364
9202
3855
10229
36
4490
11476
10773
9021
10950
8155
3190
1822
9273
5596
5107
5550
92
7647
2422
1943
5948
6592
6492
1484
3136
4874
1819
4691
10531
3652
5240
4521
4850
1983
3861
4302
1196
7630
5148
7631
2150
6035
2194
1444
2139
4178
9990
1797
900
9910
1969
9494
6321
11115
3870
10390
7635
10438
4507
11472
10995
11402
6857
2913
2142
5551
1806
1772
910
5847
10400
2506
10555
2504
5477
9023
197
5351
116
2187
4227
5154
11453
1787
167
9875
1021
3299
4491
11301
6270
7902
4112
1045
5368
10064
2172
5672
9934
5150
2349
9625
1964
5151
5057
10143
5335
5622
3058
3485
679
4835
7448
8798
7728
5985
975
5986
6822
6582
2912
1861
5324
5105
10649
3687
4448
9313
514
10713
4863
2359
10163
565
2626
1671
8312
229
6648
5915
520
5565
10106
6651
1867
10645
5800
10398
3156
5104
1241
7450
10648
4993
6779
2923
7572
1626
4720
10651
1635
6589
1194
8325
11479
5369
6307
5637
1789
3194
4332
3193
11331
1891
10534
1540
1280
9814
4373
10572
3926
1805
11477
234
9015
1001
525
6856
3427
1537
2060
10934
1664
11279
512
4422
215
2966
2069
1669
1623
6259
515
10315
2638
6853
605
10692
763
10530
9854
6554
10025
3192
11471
9205
2169
4400
3551
5103
9481
5331
5629
9762
6585
2998
778
6800
11160
3097
9278
4872
5828
11021
973
2201
9231
2070
5152
6784
3860
7651
1783
6356
2572
6396
2171
10198
1830
7638
9408
11244
615
3188
9477
10421
1289
8753
1279
3927
9931
862
529
10430
10281
6238
1918
2263
8323
2146
5700
915
5146
3064
9935
699
2001
5494
422
5225
8422
1184
11000
6873
4325
1878
3144
6297
1810
4375
9487
4174
4535
9815
196
3380
8357
4187
5153
2954
5147
891
11403
5943
10693
2356
1445
671
235
5238
5987
11329
4333
6580
10272
4331
8587
2165
2403
3759
4184
6814
6358
6065
2293
2179
2080
5176
974
795
1281
5590
11357
1625
788
1995
1590
1941
9507
584
5580
11458
4125
9281
1832
678
6826
1494
5334
1786
2323
2252
6124
6621
488
9420
1007
179
5545
10942
9920
10437
2143
4845
10397
11116
9936
8164
11232
6390
1718
6289
8310
2127
1440
1443
10196
2202
10395
3374
5944
176
11029
5142
5175
912
1168
2660
8580
610
2268
5149
898
904
133
9277
2178
6046
4870
1621
5102
6820
6756
1779
10414
3122
1547
6646
3774
8324
1170
6994
11361
5782
9972
1790
2061
134
5463
3257
2730
5952
1040
119
10609
11153
2495
6324
7015
2267
11236
7447
5259
170
6441
1809
5196
3298
1741
8807
3931
11114
4195
169
4860
5288
3484
2915
4228
3604
2010
2392
3128
7633
10527
11459
10522
6372
366
4711
5989
3392
1538
7564
9617
10939
2663
10250
2269
6804
2910
7562
2184
1965
6572
1812
1796
1934
2714
8159
3105
10582
6299
517
2129
2324
6563
4431
1793
8590
214
11234
8524
3200
9311
1877
4403
220
1601
3201
4880
217
3603
2852
3954
8425
4360
11278
9981
2170
6562
2138
10842
2186
11208
11489
1742
583
10816
3155
10526
5032
2505
2168
1880
8201
2005
1549
5333
9282
3670
2149
4454
118
11200
2717
9930
10637
6824
5895
6758
4646
1042
10024
9493
10210
10275
1257
3812
3543
2161
9411
4447
4681
3869
430
5073
787
3104
1489
2166
11452
2235
9914
4113
11118
3278
6594
4460
11203
490
9948
867
11239
3189
3758
7024
2236
4723
10913
4868
4188
1962
11449
2140
6265
7566
1661
4021
688
5278
11333
4435
6355
10529
2398
3882
1775
9350
6596
6264
2071
10432
1684
11209
4908
5072
6951
2402
3522
3757
2914
5860
6828
11164
6583
3378
1859
8661
11362
5060
3154
10507
9236
6777
570
4362
2358
7505
8161
1785
3935
1011
4185
2385
1670
6652
5106
1650
5476
6584
3369
1548
559
1551
6247
5336
2082
1495
10911
5279
8663
6785
128
10359
11441
551
3371
3198
11018
6368
4061
4209
2083
5942
3137
4076
4626
2118
2141
1020
1731
6342
7729
64
7561
1038
6049
3540
9272
614
10997
1681
1611
9036
8813
1773
9616
5881
9312
2084
10295
9577
1712
3127
1862
2234
11230
37
8424
5159
8879
4429
7563
676
7634
4830
761
2015
1624
6233
11436
2405
2768
9026
3063
516
6581
11277
10654
6224
2152
10807
1169
5855
10998
5673
3684
785
5339
9816
2515
5984
9590
9808
3697
9355
3850
3690
4487
4129
9220
1869
10952
5542
10775
10089
6746
7637
6750
3367
6267
4065
1807
1512
1781
2058
2181
1628
3913
3677
582
1414
9323
786
6748
11330
2228
1199
10844
526
6357
7451
9412
9415
6815
178
6586
6320
8358
10647
5949
9227
6341
7632
1879
3359
10396
6546
8579
5291
3698
3180
10936
1309
1446
4833
4176
4453
3292
10938
11235
11228
4903
6827
3205
2022
5431
2185
5766
9922
6403
10585
7905
6397
1308
10518
802
10644
3379
162
585
2321
1788
9234
4488
3312
883
6221
6774
677
3187
3563
400
1735
589
9235
1528
2137
3185
4683
5619
10363
5280
2116
1890
5663
11068
2180
11433
10533
866
5332
7571
2042
9932
5168
943
1239
10389
10581
1425
6306
3521
6393
7446
6821
10435
5732
972
2270
11404
3933
534
1004
1447
1663
6305
2999
4728
1770
3057
9579
4599
591
10428
201
4181
10516
10826
5144
5289
10403
11401
4489
5214
4190
9232
6248
5076
1178
4215
11343
6279
10996
11332
1942
569
1483
9423
10605
5798
10688
2225
3642
8860
2282
10602
6359
6349
3279
4329
3934
9349
6215
5077
4837
3132
10935
10431
4746
1588
9982
5797
9985
2404
6781
5078
11280
10520
4919
1813
8423
10429
7560
5859
5357
1811
10552
3363
9022
9416
2753
6541
11478
2233
6365
205
3910
129
8162
4020
10535
11117
1186
5367
3955
2226
363
1614
2573
3683
10532
903
4623
2357
5090
210
6540
9893
1285
3755
3936
2163
775
6325
216
11360
4693
2074
4685
10216
6295
6452
7457
4622
9580
5988
521
2007
9208
10999
1784
613
4831
5931
2197
3211
722
1283
8326
1238
9783
2316
9901
6823
5058
6261
10300
8814
10912
6257
10825
6595
9276
10028
3365
5951
4131
3554
2191
1504
10197
6649
2114
1774
10199
8748
2346
4867
9951
577
11480
2266
5227
10914
2770
10517
524
3366
11448
1044
7565
6050
1435
11447
11231
865
1087
10986
1683
10433
10200
1394
3364
3746
1817
6588
1008
2271
1550
10611
9843
9923
168
5946
4649
1888
575
6122
6852
63
3909
10401
4570
10626
645
1612
5564
6566
2108
3599
10650
4313
5662
2067
4130
10987
1743
10635
2401
5283
10608
1791
11450
3370
9356
724
6301
11451
6038
7730
5071
1049
11233
5527
4873
3813
1863
401
1010
2711
4995
9896
1804
